order_id,date,vendor,item_num,item_name,item_asin,item_qty,item_unit_price,item_vat_rate,item_vat_amount,item_total,item_category,order_subtotal,order_tax,order_total,has_pdf,pdf_file
171-1828924-1188341,2025-01-14,Amazon EU,4,"TEUVO Juguetes Clasificados en Color para Niños 1 2 3 4 Años, 3 in 1 Montessori Clasificar Colores F",B0CJ8X9J5C,1,22.68,0,0,22.68,Bebés,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,5,"Nene Toys BALLFALL, Juego Montessori 4 en 1 con Palitos Coloridos, Dados & Cartas para Niños 3+ Años",B0C5RJNH12,1,33.05,21,6.94,39.99,Bebés,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,6,BONNYCO Bloques Magneticos Construccion Niños con Figuras de Animales 50 PCS Construcciones Magnetic,B0DQPLXBKR,1,23.13,21,4.86,27.99,Bebés,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,7,"VTech - Reproductor musical Graba canta y baila, Radio infantil con Bluetooth, Grabadora, Juguete pa",B0BQYMGT5J,1,31.57,21,6.63,38.2,Alimentación,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,8,Vindany Juguetes Magnético de Madera Juguetes Educativos Montessori Juego de Combinación de Colores ,B0CF57L7HR,1,18.98,0,0,18.98,Juegos,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,9,"KETIEE Proyector de Dibujos para Niños,Juguete de Dibujo con Proyector de Arte Juego de Mesa de Dibu",B0B4DR159H,2,29.98,0,0,59.96,Alimentación,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,10,"EFO SHM Maletin Medico Juguete, Maletin Veterinaria Juguetes con Perritos, Real Estetoscopio, Termóm",B0D9F47PS4,1,29.99,0,0,29.99,Juegos,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,11,"MARAYAN, Juguetes Niños Niñas 3 4 5 Años, Juegos Montessori motricidad Fina Manos, Puzzle Rompecabez",B09FR9SQD8,1,24.9,0,0,24.9,Bebés,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,12,"Nene Toys BALLFALL, Juego Montessori 4 en 1 con Palitos Coloridos, Dados & Cartas para Niños 3+ Años",B0C5RJNH12,1,33.05,21,6.94,39.99,Bebés,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,13,BONNYCO Bloques Magneticos Construccion Niños con Figuras de Animales 50 PCS Construcciones Magnetic,B0DQPLXBKR,1,23.13,21,4.86,27.99,Bebés,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-1828924-1188341,2025-01-14,Amazon EU,14,"VTech - Reproductor musical Graba canta y baila, Radio infantil con Bluetooth, Grabadora, Juguete pa",B0BQYMGT5J,1,31.57,21,6.63,38.2,Alimentación,431.95,48.65,480.6,yes,pdfs/20250114_Tax Invoice_171-1828924-1188341.pdf
171-8275825-9462741,2025-01-14,VIDEO OCA,1,"VTech - Diverpink PC, ordenador infantil educativo para niños +3 años, Versión ESP",B079C4JFXZ,1,22.15,21,4.65,26.8,Bebés,22.15,4.65,26.8,yes,pdfs/20250114_Tax Invoice_171-8275825-9462741.pdf
171-0062496-3497139,2025-01-13,Amazon EU,1,"Frosch Baby - Limpiador de Biberones y Tetinas, Elimina Restos de Leche y Comida, Producto Hipoalerg",B09DL5F1PK,1,18.87,21,3.96,22.83,Alimentación,108.74,22.84,131.58,yes,pdfs/20250113_Tax Invoice_171-0062496-3497139.pdf
171-0062496-3497139,2025-01-13,Amazon EU,2,"Dr. Beckmann El Mago Quitamanchas Fruta y Bebidas | combate las manchas de vino tinto, café y más | ",B00U2R3UZ8,8,2.04,21,3.44,19.76,Alimentación,108.74,22.84,131.58,yes,pdfs/20250113_Tax Invoice_171-0062496-3497139.pdf
171-0062496-3497139,2025-01-13,Amazon EU,3,"Dr Beckmann 124271 Quitamanchas dissolvi manchas, bolígrafos y tinta, multicolor, Multicolor, 1 Unid",B01740LL2E,8,5.2,21,8.72,50.32,Cocina,108.74,22.84,131.58,yes,pdfs/20250113_Tax Invoice_171-0062496-3497139.pdf
171-0062496-3497139,2025-01-13,Amazon EU,4,"Vanish Oxi Action - Quitamanchas y Blanqueador para Ropa Blanca, en Polvo, Sin Lejía - 900 g (Paquet",B07Y36F5YF,3,10.65,21,6.72,38.67,Ropa/Calzado,108.74,22.84,131.58,yes,pdfs/20250113_Tax Invoice_171-0062496-3497139.pdf
171-2202025-9878712,2025-01-13,AVIDES Media AG,1,"Vanish Oxi Action - Quitamanchas para Ropa Blanca y de Color, en Polvo, Sin Lejía - Pack de 2 x 900 ",B07T91L8CM,3,12.21,0,0,36.63,Ropa/Calzado,36.63,0,36.63,yes,pdfs/20250114_Tax Invoice_171-2202025-9878712.pdf
171-6491257-2294762,2025-01-13,Firens asociados 2004 S.L.,1,AZERODESIGN-Escurreplatos-Escurridor de Platos-Bandeja Escurreplatos-Escurridor de Platos Acero Inox,B0DQD7PLXC,6,25.93,21,32.7,188.28,Cocina,155.58,32.7,188.28,yes,pdfs/20250113_Tax Invoice_171-6491257-2294762.pdf
171-0805430-6613959,2025-01-13,Yiwu Shi Weixun Maoyi Youxiangongsi,1,"Alfombra Bebe 150×180 cm Plegable, Espesar 2cm Alfombra Juegos Bebes Antideslizante, Tapete de Activ",B0DK3KCV1P,2,55.99,0,0,111.98,Alimentación,111.98,0,111.98,no,
171-2926683-7135541,2025-01-13,hubeiyilaifushangmaoyouxiangongsi,1,LEHOUR Engrosamiento Coral Terciopelo Alfombra Manta de rastreo para niños Alfombras Suaves de Tatam,B0B68GVSYS,1,119.99,0,0,119.99,Hogar,119.99,0,119.99,yes,pdfs/20250114_Tax Invoice_171-2926683-7135541.pdf
171-3708288-3225133,2025-01-10,Bozena Kedziora,1,"rugsx Alfombra Eton a Cualquier Interior, Salón, Dormitorio, Verde, 400x500 cm",B0862CWLGT,1,255.99,0,0,255.99,Alimentación,255.99,0,255.99,no,
171-0429318-3267502,2025-01-10,"Gotinha Rosa, Unipessoal LDA",1,Caudalie Resveratrol-Lift - Suero reafirmante instantáneo (30 ml),B0CHJSM3RS,1,42.97,0,0,49.09,Alimentación,42.97,0,49.09,yes,pdfs/20250110_Tax Invoice_171-0429318-3267502.pdf
171-5277050-7171538,2025-01-10,"d'Alba Global Co., Ltd.",1,"d'alba Piedmont| Sérum revitalizante de doble capa de trufa blanca italiana, sérum hidratante de 100",B08LVK2RNR,1,24.99,0,0,24.99,Alimentación,24.99,0,24.99,yes,pdfs/20250111_Tax Invoice_171-5277050-7171538.pdf
171-6536626-7498740,2025-01-10,Amazon EU,1,Olaplex In Good Repair Strength and Shine Hair Kit,B0D9HVB66J,1,38.01,0,0,38.01,Otros,62.58,5.16,67.74,yes,pdfs/20250111_Tax Invoice_171-6536626-7498740.pdf
171-6536626-7498740,2025-01-10,Amazon EU,2,KEPLIN 20 Perchas de Metal con Revestimiento de Goma Tarea Pesada - Percha organizadora de Ropa Que ,B09P47GSCM,3,8.19,21,5.16,29.73,Ropa/Calzado,62.58,5.16,67.74,yes,pdfs/20250111_Tax Invoice_171-6536626-7498740.pdf
171-8669618-2264362,2025-01-09,Amazon EU,1,"Coperchio Universale per Pentole, Walfos Padelle Coperchio - Vetro Temperato con Bordo in Silicone R",B08R5WRVW9,1,18.17,0,0,18.17,Alimentación,191.72,36.44,228.16,yes,pdfs/20250109_Tax Invoice_171-8669618-2264362.pdf
171-8669618-2264362,2025-01-09,Amazon EU,2,Tefal Ingenio Unlimited On - Juego de 2 sartenes + 2 cazos + guisera + wok + 6 accesorios + 2 Mangos,B09TL9K73W,1,173.55,21,36.44,209.99,Cocina,191.72,36.44,228.16,yes,pdfs/20250109_Tax Invoice_171-8669618-2264362.pdf
171-0079838-0669127,2025-01-09,Amazon EU,1,"Ultima Medium-Maxi Bienestar Digestivo Salmon, Comida seca para perros, 7kg",B081RVT8B5,4,34.05,10,13.6,149.8,Alimentación,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-0079838-0669127,2025-01-09,Amazon EU,2,"Ultima Medium-Maxi Bienestar Digestivo Salmon, Comida seca para perros, 7kg",B081RVT8B5,4,34.05,10,13.6,149.8,Alimentación,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-0079838-0669127,2025-01-09,Amazon EU,3,"Relevo 100% Reciclado Bolsas de Basura, extra resistentes 100 L, 156 bolsas con autocierre",B078T26M2P,1,38.83,21,8.16,46.99,Hogar,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-0079838-0669127,2025-01-09,Amazon EU,4,"Nobleza - Hueso Prensado para Perros Fortalecedor de Dientes Stick Dental Dog Snack, Hueso de Nudill",B0872GNCG3,2,20.45,10,4.08,44.98,Alimentación,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-0079838-0669127,2025-01-09,Amazon EU,5,Arcos Set Cuchillos Mondadores. 3 Piezas Acero Inoxidable. Cuchillos Cocina Peladores Multicolor par,B0812BKN39,1,8.26,21,1.73,9.99,Hogar,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-0079838-0669127,2025-01-09,Amazon EU,6,"4Pcs Cerámica de Muebles Pomos Forma de Cactus Cerámica Armario Cajón Pomo Manijas para Habitación,C",B0CF1WNPL8,3,11.56,0,0,34.68,Hogar,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-0079838-0669127,2025-01-09,Amazon EU,7,"Advance Medium Maxi Sensitive Salmon, Pienso para Perros de Razas Medianas y Grandes con Sensibilida",B009NPLJI0,1,54.52,10,5.45,59.97,Alimentación,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-0079838-0669127,2025-01-09,Amazon EU,8,"Ultima Medium-Maxi Bienestar Digestivo Salmon, Comida seca para perros, 7kg",B081RVT8B5,4,34.05,10,13.6,149.8,Alimentación,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-0079838-0669127,2025-01-09,Amazon EU,9,"Ultima Medium-Maxi Bienestar Digestivo Salmon, Comida seca para perros, 7kg",B081RVT8B5,4,34.05,10,13.6,149.8,Alimentación,721.99,73.82,795.81,yes,pdfs/20250110_Tax Invoice_171-0079838-0669127.pdf
171-4887220-7644329,2025-01-09,DALINA TEXTIL SL,1,DALINA Textil - Edredón Borrego 240 x 260 cm para Cama Matrimonio - Edredón Nódico Invierno Cálido y,B0D9NSHZYY,2,56.18,21,23.6,135.96,Deportes,112.36,23.6,135.96,yes,pdfs/20250110_Tax Invoice_171-4887220-7644329.pdf
171-0864474-2097106,2025-01-09,xiamenshengyiyunrandianzishangwuyouxiangongsi,1,syiyunran Red de Secado Colgante Malla - HidropóNico Malla Plegable de 3 Capas con Cremallera Estant,B0CG88X4BM,1,18.9,0,0,18.9,Alimentación,18.9,0,18.9,yes,pdfs/20250110_Tax Invoice_171-0864474-2097106.pdf
171-3541288-4920327,2025-01-09,xin yi shi jin kang mao yi you xian gong si,1,Calentadores de Cera Maquina de Cera Caliente - IFANZETECH Cera Caliente Depilacion Calentador de Ce,B0D73FT99M,1,29.99,0,0,29.99,Alimentación,29.99,0,29.99,yes,pdfs/20250113_Tax Invoice_171-3541288-4920327.pdf
171-3997405-3741148,2025-01-09,lvliangshilishiquzhuifengwujinrizashangdian,1,"Qcesorib Tendedero Ropa Móvil con Hebilla Cortaviento, Tendedero con Ruedas, Burro para Ropa con Zap",B0DR2XBVB2,1,209.99,0,0,209.99,Ropa/Calzado,209.99,0,209.99,no,
171-4782167-9689149,2025-01-09,JUNALY SOLUTIONS SL,1,JUPPLIES Tendedero Extensible Pared 160cm - Tendedero Plegable de Pared de Interior o Exterior Apto ,B0DJFY285V,1,41.31,21,8.68,49.99,Deportes,41.31,8.68,49.99,yes,pdfs/20250109_Tax Invoice_171-4782167-9689149.pdf
171-2252974-6312311,2025-01-08,BEDSHE INTERNATIONAL B.V.,1,"Bedsure Manta acogedora, Manta mullida, Manta de vellón, Manta acogedora, cálida y Suave para el Inv",B089RCLKT9,2,23.96,0,0,47.92,Hogar,47.92,0,47.92,yes,pdfs/20250108_Tax Invoice_171-2252974-6312311.pdf
171-2148445-2301118,2025-01-08,MAGLIFICIO ANGORELLE SRL,1,"Dalle Piane Cashmere - Estola de 100% cachemira - Fabricado en Italia - Para mujer, amarillo, Talla ",B07DL2ZHJ5,1,109.99,0,0,109.99,Ropa/Calzado,439.96,0,439.96,no,
171-2148445-2301118,2025-01-08,MAGLIFICIO ANGORELLE SRL,2,"DALLE PIANE CASHMERE - Estola 100% cachemira regenerada - Made in Italy - Mujer, talla única, gris, ",B07R7QPS76,1,109.99,0,0,109.99,Ropa/Calzado,439.96,0,439.96,no,
171-2148445-2301118,2025-01-08,MAGLIFICIO ANGORELLE SRL,3,"DALLE PIANE CASHMERE - Dolcevita 100% cachemira regenerada - Mujer, gris, L",B07QV6MSDV,1,114.99,0,0,114.99,Ropa/Calzado,439.96,0,439.96,no,
171-2148445-2301118,2025-01-08,MAGLIFICIO ANGORELLE SRL,4,DALLE PIANE CASHMERE - Jersey de cuello alto 100% cachemira para mujer amarillo L,B07C7XFPLV,1,104.99,0,0,104.99,Ropa/Calzado,439.96,0,439.96,no,
171-0722104-2686769,2025-01-07,"FARMASKY, SOCIEDAD LIMITADA",1,NEOSTRATA SERUM ANTIEDAD ANTIROJECES 29G PARA2,B079JYDWXM,2,50.92,21,21.38,123.22,Bebidas,101.84,21.38,123.22,yes,pdfs/20250108_Tax Invoice_171-0722104-2686769.pdf
171-0818498-2891535,2025-01-07,DRUG STORE EOOD,1,ROSACURE INTENSIVE CREMCOLOR BROWN SPF30 30ML,B00WEOL00E,1,18.59,0,0,18.59,Plantas,18.59,0,18.59,yes,pdfs/20250107_Tax Invoice_171-0818498-2891535.pdf
171-7387503-8308330,2025-01-07,Amazon EU,1,"Calvo Atún Claro en Aceite de Oliva Pack de 3+1, 260g",B092R75ST4,20,3.54,10,7,77.8,Alimentación,169.67,15.2,184.87,yes,pdfs/20250108_Tax Invoice_171-7387503-8308330.pdf
171-7387503-8308330,2025-01-07,Amazon EU,2,Apis | ROSACEA-STOP Crema calmante | Extractos de plantas | 94% de ingredientes de origen natural | ,B0CLM1NJNY,1,17.07,0,0,17.07,Plantas,169.67,15.2,184.87,yes,pdfs/20250108_Tax Invoice_171-7387503-8308330.pdf
171-7387503-8308330,2025-01-07,Amazon EU,3,Calvo Atún Claro en Aceite de Girasol Pack6 x 65g,B09H8DRS3F,20,4.09,10,8.2,90,Alimentación,169.67,15.2,184.87,yes,pdfs/20250108_Tax Invoice_171-7387503-8308330.pdf
171-0334539-4129110,2025-01-07,Amazon EU,1,MIULEE Cortinas Poliéster Translucida de Dormitorio Moderno Ojales Cortina Ventana Visillos Salon pa,B07JMWC6XL,1,23.55,0,0,23.55,Alimentación,115.28,4.89,120.17,yes,pdfs/20250108_Tax Invoice_171-0334539-4129110.pdf
171-0334539-4129110,2025-01-07,Amazon EU,2,"Cepillo Pelo Antitirones - SHINLEA Cepillo Desenredante Niña y Adultos, Exclusivas de Flexión Ultra ",B0C5D9L94F,2,7.35,0,0,14.7,Alimentación,115.28,4.89,120.17,yes,pdfs/20250108_Tax Invoice_171-0334539-4129110.pdf
171-0334539-4129110,2025-01-07,Amazon EU,3,"MIULEE Cortinas Salon Terciopelo Amarillo Mostaza con Ojales, 2 Piezas Cortinas Terciopelo Invierno ",B0CRVB4VVC,1,53.71,0,0,53.71,Alimentación,115.28,4.89,120.17,yes,pdfs/20250108_Tax Invoice_171-0334539-4129110.pdf
171-0334539-4129110,2025-01-07,Amazon EU,4,"Ecover Pastillas lavavajillas ecológicas All In One, fragancia Lemon & Mandarin, 22 Tabletas",B06XV6P97T,1,8.26,21,1.73,9.99,Hogar,115.28,4.89,120.17,yes,pdfs/20250108_Tax Invoice_171-0334539-4129110.pdf
171-0334539-4129110,2025-01-07,Amazon EU,5,L'arbre vert Tablettes Lave-Vaisselle Hydrosolubles tout en 1 60 Doses Nouveau,B07VKRZKR5,1,15.06,21,3.16,18.22,Tecnología,115.28,4.89,120.17,yes,pdfs/20250108_Tax Invoice_171-0334539-4129110.pdf
171-8112420-4776353,2025-01-07,AMIAIRE ITEMS SL,1,"Amiaire Sombrilla de playa - Sombrilla de playa grande 240 cm - 3 Posiciones - Protección UV, antivi",B07VCKTZFT,1,41.28,21,8.67,49.95,Otros,41.28,8.67,49.95,yes,pdfs/20250108_Tax Invoice_171-8112420-4776353.pdf
171-9129834-3572359,2025-01-07,AVIDES Media AG,1,Finish Powerball Power All in 1 Pastillas para el lavavajillas todo en 1 - Pack ahorro 110 pastillas,B078WTSHCF,1,19.83,0,0,19.83,Hogar,19.83,0,19.83,yes,pdfs/20250108_Tax Invoice_171-9129834-3572359.pdf
402-6191372-8387531,2025-01-06,Twisted Myths SL,1,"WAVVE Manta Extra Grande para Cama 180, Manta Franela para Sofá 230x270 cm, Sobrecama Suave, Cálida,",B096W5CJ43,2,28.09,21,11.8,67.98,Hogar,104.1,11.8,115.9,yes,pdfs/20250106_Tax Invoice_402-6191372-8387531.pdf
402-6191372-8387531,2025-01-06,Twisted Myths SL,2,"WAVVE Manta Franela para Cama 135/150, Manta Grande para Sofá 220x240 cm, Sobrecama Suave, Cálida, T",B096W8GWZB,2,23.96,0,0,47.92,Hogar,104.1,11.8,115.9,yes,pdfs/20250106_Tax Invoice_402-6191372-8387531.pdf
402-4740794-3895507,2025-01-05,Japan Nappies Ltd,1,Diapers-panties Merries XXL 15-28kg 32pcs,B0DHTXKH6J,10,37.18,0,0,371.8,Tecnología,1859,0,1859,yes,pdfs/20250106_Tax Invoice_402-4740794-3895507.pdf
402-4740794-3895507,2025-01-05,Japan Nappies Ltd,2,Diapers-panties Merries XXL 15-28kg 32pcs,B0DHTXKH6J,10,37.18,0,0,371.8,Tecnología,1859,0,1859,yes,pdfs/20250106_Tax Invoice_402-4740794-3895507.pdf
402-4740794-3895507,2025-01-05,Japan Nappies Ltd,3,Diapers-panties Merries XXL 15-28kg 32pcs,B0DHTXKH6J,10,37.18,0,0,371.8,Tecnología,1859,0,1859,yes,pdfs/20250106_Tax Invoice_402-4740794-3895507.pdf
402-4740794-3895507,2025-01-05,Japan Nappies Ltd,4,Diapers-panties Merries XXL 15-28kg 32pcs,B0DHTXKH6J,10,37.18,0,0,371.8,Tecnología,1859,0,1859,yes,pdfs/20250106_Tax Invoice_402-4740794-3895507.pdf
402-4740794-3895507,2025-01-05,Japan Nappies Ltd,5,Diapers-panties Merries XXL 15-28kg 32pcs,B0DHTXKH6J,10,37.18,0,0,371.8,Tecnología,1859,0,1859,yes,pdfs/20250106_Tax Invoice_402-4740794-3895507.pdf
408-1024354-3484359,2025-01-03,Amazon EU,1,"STAEDTLER Noris Digital Mini 180M 22. Lápiz Capacitivo 2 en 1: Escritura Digital y Dibujo en EMR, Pa",B09NLSFPDW,1,28.9,21,6.07,34.97,Alimentación,28.9,6.07,34.97,yes,pdfs/20250104_Tax Invoice_408-1024354-3484359.pdf
402-9362097-9028333,2025-01-02,Amazon EU,1,"Calvo Atún Claro al Natural, 3 x 80g",B00XA3MAY8,20,2.75,10,5.4,57.56,Otros,126.4,12.1,132.14,yes,pdfs/20250102_Tax Invoice_402-9362097-9028333.pdf
402-9362097-9028333,2025-01-02,Amazon EU,2,Calvo Atún Claro en Aceite de Oliva Pack6 x 65g,B098486VXM,10,7.14,10,6.7,74.58,Alimentación,126.4,12.1,132.14,yes,pdfs/20250102_Tax Invoice_402-9362097-9028333.pdf
402-0448489-4030762,2025-01-02,MAGLIFICIO ANGORELLE SRL,1,"DALLE PIANE CASHMERE - Bombardero con botones 100% cachemira, fabricado en Italia - Mujer, beige, M",B072K2D7MM,1,109.99,0,0,109.99,Ropa/Calzado,384.96,0,384.96,no,
402-0448489-4030762,2025-01-02,MAGLIFICIO ANGORELLE SRL,2,Dalle Piane Cashmere - Estola 100% cachemira - Mujer - Taglia unica - gris,B0133G5D0O,1,109.99,0,0,109.99,Ropa/Calzado,384.96,0,384.96,no,
402-0448489-4030762,2025-01-02,MAGLIFICIO ANGORELLE SRL,3,"Dalle Piane Cashmere - Cuello alto 100% cachemira, fabricado en Italia - Mujer, gris, L",B0133G5L92,1,104.99,0,0,104.99,Ropa/Calzado,384.96,0,384.96,no,
402-0448489-4030762,2025-01-02,MAGLIFICIO ANGORELLE SRL,4,"Dalle Piane Cashmere - Mini bufanda de 100% cachemira para mujer., Beige / crema, Talla única",B07C7SZNBG,1,59.99,0,0,59.99,Accesorios,384.96,0,384.96,no,
402-1112994-9545118,2025-01-02,"My Home Equipment Co., Ltd.(Dongguan)",1,MAM Babyartikel - Tetinas para biberón (paquete de 2 unidades)-Instrucciones en lengua extranjera,B000O9NUYA,3,5.63,21,3.54,20.43,Alimentación,101.97,8.91,110.88,yes,pdfs/20250102_Tax Invoice_402-1112994-9545118.pdf
402-1112994-9545118,2025-01-02,"My Home Equipment Co., Ltd.(Dongguan)",2,"MAM Biberón, a partir de 4 Meses, 330ml, con Tetina 3 de Flujo Rápido de Silicona de Fácil Aceptació",B07R7W3V38,3,8.5,21,5.37,30.87,Bebés,101.97,8.91,110.88,yes,pdfs/20250102_Tax Invoice_402-1112994-9545118.pdf
402-1112994-9545118,2025-01-02,"My Home Equipment Co., Ltd.(Dongguan)",3,"SUAVINEX Sx Pro Forest - Chupetes (18 meses, 2 unidades, 307362), Forest Rose",B091GDYSVB,1,11.55,0,0,11.55,Bebés,101.97,8.91,110.88,yes,pdfs/20250102_Tax Invoice_402-1112994-9545118.pdf
402-1112994-9545118,2025-01-02,"My Home Equipment Co., Ltd.(Dongguan)",4,"Suavinex, Pack de 2 Chupetes Fluorescentes que Brillan en la Oscuridad con Tetina Fisiológica, Plana",B0CKHGVTZL,1,6.03,0,0,6.03,Bebés,101.97,8.91,110.88,yes,pdfs/20250102_Tax Invoice_402-1112994-9545118.pdf
402-1112994-9545118,2025-01-02,"My Home Equipment Co., Ltd.(Dongguan)",5,"EINFAGOOD® Barra colgante de cocina sin necesidad de taladrar, 12 ganchos con soporte para cuchillos",B07Y1TMZ4N,2,21,0,0,42,Alimentación,101.97,8.91,110.88,yes,pdfs/20250102_Tax Invoice_402-1112994-9545118.pdf
402-0448378-6734737,2024-12-30,"MLG SISTEMA 360, S.L.",1,1 litro Bioetanol 96% Origen Vegetal para chimeneas,B07L1VT99N,4,12.39,21,10.4,59.96,Hogar,49.56,10.4,59.96,yes,pdfs/20241231_Tax Invoice_402-0448378-6734737.pdf
402-2900566-0789954,2024-12-30,Amazon EU,1,"Nancy Un día de Belleza, Muñeca de Pelo Rizado con un tocador de Maquillaje y Peinados, Juego con Ac",B088MTLGBC,1,47.07,21,9.88,56.95,Hogar,47.07,9.88,56.95,yes,pdfs/20250102_Tax Invoice_402-2900566-0789954.pdf
402-3780439-8734750,2024-12-30,CNER-CONSEIL ET NEGOCE EUROPEEN EN RESTAURATION,1,"Lejía Domestos original azul de 750 ml, caja de 9 unidades",B00HW1LFF4,5,20.82,0,0,144.1,Bebidas,104.1,0,144.1,yes,pdfs/20241231_Tax Invoice_402-3780439-8734750.pdf
402-7636175-3281906,2024-12-30,MH FRANCE,1,"HOMCOM Chimenea para colocar etanol con paneles de vidrio templado - 33 x 16 x 18 cm - depósito 0,15",B0BKZZ8PMW,1,55.75,0,0,55.75,Hogar,55.75,0,55.75,yes,pdfs/20241231_Tax Invoice_402-7636175-3281906.pdf
402-1608941-8208362,2024-12-26,edenStar UK Ltd,1,20 Empapadores para Perros tamaño XL 80x150cm Grado Veterinario Superabsorbentes hasta 2300 ml,B0067ZMLPE,10,30.57,0,0,305.7,Mascotas,3121,13.6,3134.6,yes,pdfs/20241227_Tax Invoice_402-1608941-8208362.pdf
402-1608941-8208362,2024-12-26,edenStar UK Ltd,2,20 Empapadores para Perros tamaño XL 80x150cm Grado Veterinario Superabsorbentes hasta 2300 ml,B0067ZMLPE,10,30.57,0,0,305.7,Mascotas,3121,13.6,3134.6,yes,pdfs/20241227_Tax Invoice_402-1608941-8208362.pdf
402-1608941-8208362,2024-12-26,edenStar UK Ltd,3,20 Empapadores para Perros tamaño XL 80x150cm Grado Veterinario Superabsorbentes hasta 2300 ml,B0067ZMLPE,10,30.57,0,0,305.7,Mascotas,3121,13.6,3134.6,yes,pdfs/20241227_Tax Invoice_402-1608941-8208362.pdf
402-1608941-8208362,2024-12-26,edenStar UK Ltd,4,20 Empapadores para Perros tamaño XL 80x150cm Grado Veterinario Superabsorbentes hasta 2300 ml,B0067ZMLPE,10,30.57,0,0,305.7,Mascotas,3121,13.6,3134.6,yes,pdfs/20241227_Tax Invoice_402-1608941-8208362.pdf
402-1608941-8208362,2024-12-26,edenStar UK Ltd,5,20 Empapadores para Perros tamaño XL 80x150cm Grado Veterinario Superabsorbentes hasta 2300 ml,B0067ZMLPE,10,30.57,0,0,305.7,Mascotas,3121,13.6,3134.6,yes,pdfs/20241227_Tax Invoice_402-1608941-8208362.pdf
402-1608941-8208362,2024-12-26,edenStar UK Ltd,6,20 Empapadores para Perros tamaño XL 80x150cm Grado Veterinario Superabsorbentes hasta 2300 ml,B0067ZMLPE,10,30.57,0,0,305.7,Mascotas,3121,13.6,3134.6,yes,pdfs/20241227_Tax Invoice_402-1608941-8208362.pdf
402-1608941-8208362,2024-12-26,edenStar UK Ltd,7,20 Empapadores para Perros tamaño XL 80x150cm Grado Veterinario Superabsorbentes hasta 2300 ml,B0067ZMLPE,10,30.57,0,0,305.7,Mascotas,3121,13.6,3134.6,yes,pdfs/20241227_Tax Invoice_402-1608941-8208362.pdf
402-1608941-8208362,2024-12-26,edenStar UK Ltd,8,20 Empapadores para Perros tamaño XL 80x150cm Grado Veterinario Superabsorbentes hasta 2300 ml,B0067ZMLPE,10,30.57,0,0,305.7,Mascotas,3121,13.6,3134.6,yes,pdfs/20241227_Tax Invoice_402-1608941-8208362.pdf
